zip,yelp_dollar_1,yelp_dollar_2,yelp_dollar_3,yelp_dollar_4,Total_Business,STATE,income_level_1,income_level_2,income_level_3,income_level_4,income_level_5,income_level_6,affluence,yelp_perc_1,yelp_perc_2,yelp_perc_3,yelp_perc_4,city
89086,4,3,2,0,9,NV,950.0,890.0,340.0,190.0,150.0,0.0,41914.68253968254,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,North Las Vegas
89101,96,171,36,7,310,NV,8540.0,4820.0,1050.0,320.0,230.0,110.0,29404.445919044458,0.3096774193548387,0.5516129032258065,0.11612903225806452,0.022580645161290318,Las Vegas
89102,134,204,38,4,380,NV,8030.0,5170.0,1270.0,560.0,630.0,290.0,36967.08463949843,0.3526315789473684,0.5368421052631579,0.1,0.010526315789473684,Las Vegas
89103,133,262,42,8,445,NV,10790.0,8660.0,2470.0,940.0,780.0,310.0,37192.06680584551,0.298876404494382,0.5887640449438202,0.09438202247191012,0.017977528089887642,Las Vegas
89104,68,147,25,8,248,NV,9100.0,6080.0,1730.0,630.0,450.0,70.0,32668.88150609081,0.27419354838709675,0.592741935483871,0.10080645161290322,0.03225806451612903,Las Vegas
89106,49,99,15,3,166,NV,5720.0,3260.0,880.0,310.0,200.0,60.0,30764.621284755518,0.2951807228915663,0.5963855421686747,0.09036144578313253,0.018072289156626502,Las Vegas
89107,54,83,10,5,152,NV,7740.0,5680.0,1990.0,800.0,650.0,320.0,39675.49476135041,0.35526315789473684,0.5460526315789473,0.06578947368421052,0.03289473684210526,Las Vegas
89108,51,83,23,2,159,NV,14290.0,10740.0,3720.0,1570.0,1190.0,150.0,36868.288060644336,0.3207547169811321,0.5220125786163522,0.14465408805031446,0.012578616352201259,Las Vegas
89109,359,602,109,22,1092,NV,1310.0,890.0,340.0,220.0,360.0,450.0,71918.7675070028,0.32875457875457875,0.5512820512820513,0.09981684981684982,0.020146520146520148,Las Vegas
89110,37,58,7,5,107,NV,13690.0,10150.0,3340.0,1500.0,1360.0,170.0,37677.92121813969,0.3457943925233645,0.5420560747663551,0.06542056074766353,0.04672897196261682,Las Vegas
89113,71,119,17,5,212,NV,4560.0,4660.0,2490.0,1390.0,1780.0,770.0,61884.984025559104,0.3349056603773585,0.5613207547169812,0.08018867924528301,0.02358490566037736,Las Vegas
89115,22,43,4,2,71,NV,11810.0,7880.0,2190.0,710.0,360.0,30.0,30619.016536118364,0.30985915492957744,0.6056338028169014,0.056338028169014086,0.028169014084507043,Las Vegas
89117,134,222,38,7,401,NV,9410.0,7880.0,3980.0,2260.0,3010.0,1450.0,59793.67631296893,0.3341645885286783,0.5536159600997507,0.09476309226932668,0.017456359102244388,Las Vegas
89118,84,149,26,6,265,NV,3830.0,3630.0,1340.0,600.0,690.0,280.0,47613.30761812922,0.3169811320754717,0.5622641509433962,0.09811320754716983,0.022641509433962263,Las Vegas
89119,212,372,63,16,663,NV,10970.0,7200.0,1970.0,770.0,570.0,160.0,33416.127541589645,0.31975867269984914,0.5610859728506787,0.09502262443438914,0.02413273001508296,Las Vegas
89120,38,80,11,1,130,NV,4450.0,3540.0,1520.0,770.0,950.0,310.0,49458.40554592722,0.2923076923076923,0.6153846153846154,0.08461538461538462,0.007692307692307694,las vegas
89121,71,121,25,5,222,NV,13860.0,9640.0,3220.0,1430.0,1190.0,210.0,36958.5448392555,0.31981981981981983,0.545045045045045,0.1126126126126126,0.022522522522522518,Las Vegas
89122,19,30,7,1,57,NV,9540.0,8180.0,3150.0,1340.0,960.0,100.0,39068.54318865492,0.3333333333333333,0.5263157894736842,0.12280701754385966,0.017543859649122806,Las Vegas
89123,135,264,38,6,443,NV,8820.0,7810.0,4430.0,2680.0,3450.0,770.0,58100.85836909872,0.3047404063205418,0.5959367945823928,0.08577878103837472,0.013544018058690743,Las Vegas
89124,1,9,0,0,10,NV,70.0,50.0,50.0,30.0,90.0,0.0,75862.06896551725,0.1,0.9,0.0,0.0,Las Vegas
89128,45,113,8,6,172,NV,6440.0,5300.0,2450.0,1370.0,1690.0,440.0,51766.534765404176,0.2616279069767442,0.6569767441860465,0.04651162790697674,0.034883720930232565,Las Vegas
89129,31,64,11,3,109,NV,7740.0,6510.0,4040.0,2540.0,3240.0,890.0,61062.70032051282,0.28440366972477066,0.5871559633027523,0.10091743119266056,0.027522935779816515,Las Vegas
89130,52,103,23,5,183,NV,5110.0,4190.0,2560.0,1680.0,2140.0,330.0,58182.38600874453,0.2841530054644809,0.5628415300546448,0.12568306010928962,0.0273224043715847,Las Vegas
89131,31,37,11,1,80,NV,5490.0,4250.0,3170.0,2540.0,4570.0,1260.0,77484.72744360902,0.3875,0.4625,0.1375,0.0125,Las Vegas
89134,29,41,4,3,77,NV,3370.0,2490.0,1990.0,1530.0,2340.0,1190.0,80731.99070487994,0.37662337662337664,0.5324675324675324,0.05194805194805195,0.03896103896103896,Las Vegas
89135,48,93,15,3,159,NV,3100.0,2240.0,1850.0,1500.0,3080.0,2280.0,99759.78647686832,0.3018867924528302,0.5849056603773585,0.09433962264150944,0.018867924528301886,Las Vegas
89138,4,6,0,0,10,NV,1410.0,920.0,860.0,720.0,1770.0,1210.0,106948.47605224962,0.4,0.6,0.0,0.0,Las Vegas
89139,38,79,12,0,129,NV,6240.0,6330.0,3380.0,1770.0,2120.0,520.0,55476.424361493126,0.29457364341085274,0.6124031007751938,0.09302325581395347,0.0,Las Vegas
89141,14,29,5,0,48,NV,3730.0,3560.0,2350.0,1670.0,2370.0,910.0,72386.90884167237,0.2916666666666667,0.6041666666666666,0.10416666666666667,0.0,Las Vegas
89142,7,20,3,0,30,NV,6470.0,5590.0,2010.0,850.0,630.0,50.0,38301.28205128205,0.2333333333333333,0.6666666666666666,0.1,0.0,Las Vegas
89143,6,9,2,0,17,NV,1530.0,1310.0,990.0,680.0,940.0,140.0,65406.976744186046,0.35294117647058826,0.5294117647058824,0.1176470588235294,0.0,Las Vegas
89144,7,6,1,1,15,NV,2210.0,1780.0,1330.0,950.0,1600.0,990.0,84438.48758465012,0.4666666666666667,0.4,0.06666666666666668,0.06666666666666668,Las Vegas
89145,49,80,12,3,144,NV,4300.0,3650.0,1710.0,960.0,960.0,570.0,54979.42386831276,0.3402777777777778,0.5555555555555556,0.08333333333333333,0.02083333333333333,Las Vegas
89146,113,179,31,4,327,NV,4100.0,2590.0,990.0,530.0,590.0,250.0,45041.4364640884,0.345565749235474,0.5474006116207951,0.0948012232415902,0.012232415902140671,Las Vegas
89147,105,213,37,3,358,NV,9570.0,8590.0,4060.0,1930.0,1940.0,480.0,48000.564546480986,0.2932960893854749,0.5949720670391061,0.10335195530726256,0.008379888268156423,Las Vegas
89148,48,116,17,3,184,NV,7600.0,7100.0,4250.0,2530.0,2940.0,730.0,58518.88667992048,0.2608695652173913,0.6304347826086957,0.09239130434782608,0.016304347826086956,Las Vegas
89149,58,95,18,4,175,NV,4770.0,4250.0,2910.0,1980.0,3030.0,1020.0,71471.32516703787,0.3314285714285714,0.5428571428571428,0.10285714285714287,0.022857142857142857,Las Vegas
89156,5,10,1,1,17,NV,5190.0,4070.0,1520.0,650.0,460.0,50.0,37761.72529313233,0.29411764705882354,0.5882352941176471,0.05882352941176471,0.05882352941176471,Las Vegas
89166,2,6,0,0,8,NV,2140.0,2380.0,1890.0,1310.0,1780.0,210.0,68820.80329557158,0.25,0.75,0.0,0.0,Las Vegas
89169,68,140,20,3,231,NV,5310.0,2980.0,710.0,250.0,230.0,120.0,32174.47916666667,0.2943722943722944,0.6060606060606061,0.08658008658008658,0.012987012987012988,Las Vegas
89178,11,8,1,0,20,NV,4340.0,4640.0,3140.0,1990.0,2580.0,520.0,64824.23009877978,0.55,0.4,0.05,0.0,Las Vegas
89179,1,0,0,0,1,NV,1000.0,1170.0,960.0,720.0,900.0,110.0,70344.65020576131,1.0,0.0,0.0,0.0,Las Vegas
89183,71,93,22,2,188,NV,5710.0,5500.0,2940.0,1540.0,1510.0,380.0,52197.098976109206,0.3776595744680851,0.4946808510638298,0.11702127659574467,0.010638297872340424,Las Vegas
89191,4,1,0,0,5,NV,480.0,70.0,30.0,40.0,0.0,0.0,22580.645161290322,0.8,0.2,0.0,0.0,Nellis AFB
89410,0,1,0,0,1,NV,1800.0,1240.0,870.0,580.0,760.0,220.0,62728.519195612425,0.0,1.0,0.0,0.0,Topaz
90014,1,0,0,0,1,CA,1200.0,720.0,480.0,360.0,540.0,190.0,66475.64469914041,1.0,0.0,0.0,0.0,Las Vegas
90042,0,1,0,0,1,CA,10670.0,7560.0,3760.0,2110.0,2680.0,650.0,51075.464819540655,0.0,1.0,0.0,0.0,Markham
90802,0,1,0,0,1,CA,6740.0,5610.0,3120.0,1910.0,2090.0,520.0,55040.02001000501,0.0,1.0,0.0,0.0,Las Vegas
91355,0,1,0,0,1,CA,3950.0,2520.0,2100.0,1860.0,3720.0,1430.0,86866.17458279847,0.0,1.0,0.0,0.0,Charlotte
91902,0,1,0,0,1,CA,2390.0,1660.0,1110.0,920.0,1840.0,680.0,80000.0,0.0,1.0,0.0,0.0,National City
97490,0,2,0,1,3,OR,50.0,40.0,0.0,20.0,0.0,0.0,35227.27272727273,0.0,0.6666666666666666,0.0,0.3333333333333333,Walton
97504,0,1,0,0,1,OR,7600.0,5050.0,2950.0,2080.0,3100.0,1020.0,62878.44036697247,0.0,1.0,0.0,0.0,Phoenix
97535,5,11,0,0,16,OR,1130.0,670.0,350.0,170.0,170.0,40.0,44071.14624505929,0.3125,0.6875,0.0,0.0,Phoenix
